争议一级,争议二级,争议焦点,裁判观点,裁判依据,说理,判例
民间借贷的合同主体,合同主体瑕疵的当事人认定,借条上借款人的签字、捺印并非债务人所为的债务认定,借条上借款人的签字、捺印并非其本人所为，除应明确真正的签印人外，还要综合考虑借条时的具体情形及当事人行为的合理性等各方面因素。,"《最高人民法院关于民事诉讼证据的若干规定》第85条：“人民法院应当以证据能够证明的案件事实为根据依法作出裁判。审判人员应当依照法定程序，全面、客观地审核证据，依据法律的规定，遵循法官职业道德，运用逻辑推理和日常生活经验，对证据有无证明力和证明力大小独立进行判断，并公开判断的理由和结果。”
《最高人民法院关于民事诉讼证据的若干规定》第88条：“审判人员对案件的全部证据，应当从各证据与案件事实的关联程度、各证据之间的联系等方面进行综合审查判断。”",要确定本案借款人是谁，不应当以借条及签名由谁书写作为确定借款人的唯一因素，更要看借款实际由谁直接取得。要综合考虑出借借条时的具体情形及当事人行为的合理性、借款实际由谁取得及其用途、各当事人之间的关系及当事人对相关情况是否知情等各方面因素来确定实际借款人。,浙江省台州市中级人民法院（2009）浙台商终字第481号,,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,实际出资人的债权认定,未在合同等债权凭证中载明但实际提供借款并与债务人存在真实关系的人，应认定为债权人。,《民法典》第926条第1款：“受托人以自己的名义与第三人订立合同时，第三人不知道受托人与委托人之间的代理关系的，受托人因第三人的原因对委托人不履行义务，受托人应当向委托人披露第三人，委托人因此可以行使受托人对第三人的权利。但是，第三人与受托人订立合同时如果知道该委托人就不会订立合同的除外。”,名义出借人与借款合同的权利义务并无关联，仅受托人以自己的名义与第三人订立合同，委托人与借款人之间存在真实借贷关系。,四川省高院（2017）川06民终1359号,,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,,债务人向经手人而非借款出资人出具借条的，应当认定借款出资人是出借人。,《民法典》第545条：“债权人可以将债权的全部或者部分转让给第三人，但是有下列情形之一的除外：（一）根据债权性质不得转让；（二）按照当事人约定不得转让；（三）依照法律规定不得转让。当事人约定非金钱债权不得转让的，不得对抗善意第三人。当事人约定金钱债权不得转让的，不得对抗第三人。”,在名义出借人同意由实际出资人行使债权人的权利，可以视为借条上载明的名义出借人将其债权转让给实际出资人。,山东省高级人民法院（2014）鲁民一终字第406号,,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,债权凭证未载明出借人时债权认定,债权凭证上没有载明出借人姓名，借条持有人主张其为出借人且证明其向借款人支付借款的，应当认定借条持有人为出借人。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第2条：“出借人向人民法院起诉时，应当提供借据、收据、欠条等债权凭证以及其他能够证明借贷法律关系存在的证据。当事人持有的借据、收据、欠条等债权凭证没有载明债权人，持有债权凭证的当事人提起民间借贷诉讼的，人民法院应予受理。被告对原告的债权人资格提出有事实依据的抗辩，人民法院经审理认为原告不具有债权人资格的，裁定驳回起诉。”,借条既未载明出借人，依一般常识推定，支付款项之人应为出借人。,"山东省高院（2018）鲁01民终714号
浙江省高院（2013）浙商外终字第56号山东省东营市中级人民法院（2013）东民四终字185号

",,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,债权凭证持有人与载明人不一致时债权认定,借条上所载出借人名字与借条持有人名字不一致，应当查明实际具有借贷合意、实际付款人，调查借款人的出借能力及出借人的还款能力、借贷的起因及用途、出借人交付的时间和地点以及交付的形式，综合考量债权债务人之间的关系、交易习惯以及证人的证言可信度等因素予以认定。原告持有借条而借条所载出借人姓名与原告姓名同音不同字，可以认定原告是实际出借人。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第2条：“出借人向人民法院起诉时，应当提供借据、收据、欠条等债权凭证以及其他能够证明借贷法律关系存在的证据。 当事人持有的借据、收据、欠条等债权凭证没有载明债权人，持有债权凭证的当事人提起民间借贷诉讼的，人民法院应予受理。被告对原告的债权人资格提出有事实依据的抗辩，人民法院经审理认为原告不具有债权人资格的，裁定驳回起诉。”,借条人所载出借人姓氏与借条持有人姓氏不一致时，在借条持有人对姓氏误写作出合理解释后，除非借款人提供足够的证据证明借条的持有人并非债权人或债权受让人，应推定借条持有人即为债权人。根据误载不害真意原则，错字不是当事人的意思表示错误，无需撤销，也不影响合同效力。除非借款人举证证明出借人另有其人，否则应承担还款责任。,"浙江省杭州市中级人民法院（2010）浙杭商终字第343号
衢州市中院（2011）浙衢商终字第87号",,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,"空白借款协议签章行为的效力
",债务人在空白借款协议上签字、盖章，应视为其具有借款的意思表示。,"《民法典》第143条：“具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。”
《民法典》第667条：“借款合同是借款人向贷款人借款，到期返还借款并支付利息的合同。”
《民法典》第668条：“借款合同应当采用书面形式，但是自然人之间借款另有约定的除外。借款合同的内容一般包括借款种类、币种、用途、数额、利率、期限和还款方式等条款。“",在空白合同上签字即属于对合同的认可，属于其对自己的权利放任由合同相对方随意处分的认可。该行为可视为是在清楚理解借款协议内容及出借人身份的前提下签字，亦视为放弃对借款协议内容核实的权利。,"最高人民法院（2017）最高法民申1784号
山东省高院（2016）鲁民终564号",,,
民间借贷的合同主体,合同主体瑕疵的当事人认定,"
空白借贷协议中借款支付人法律地位",空白协议中出借人已经履行支付借款的合同义务，应认定为债权人。,"《民法典》第143条：“具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。”
《民法典》第667条：“借款合同是借款人向贷款人借款，到期返还借款并支付利息的合同。”
《民法典》第668条：“借款合同应当采用书面形式，但是自然人之间借款另有约定的除外。借款合同的内容一般包括借款种类、币种、用途、数额、利率、期限和还款方式等条款。“",在空白合同上签字即属于对合同的认可，当出借人已经履行支付借款的合同义务，应当认定为借贷关系中的债权人。,"最高人民法院（2017）最高法民申1784号
山东省高院（2016）鲁民终564号",,,
民间借贷合同效力,涉刑但合同有效的借贷,"
民间借贷行为涉嫌犯罪时借贷合同及担保的效力",民间借贷行为涉嫌犯罪的，借贷合同并不当然无效。借款合同可撤销的，受害人未行使撤销权时，合同有效。,"《民法典》第153条：“违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。违背公序良俗的民事法律行为无效。”
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第12条： “借款人或者出借人的借贷行为涉嫌犯罪，或者已经生效的裁判认定构成犯罪，当事人提起民事诉讼的，民间借贷合同并不当然无效。人民法院应当依据民法典第一百四十四条、第一百四十六条、第一百五十三条、第一百五十四条以及本规定第十三条之规定，认定民间借贷合同的效力。担保人以借款人或者出借人的借贷行为涉嫌犯罪或者已经生效的裁判认定构成犯罪为由，主张不承担民事责任的，人民法院应当依据民间借贷合同与担保合同的效力、当事人的过错程度，依法确定担保人的民事责任。”。","合同是双方行为，一方当事人实施诈骗行为，认定双方订立的合同无效的理论依据并不充分。若依法有得撤销的事由，若当事人在期间内未行使该撤销权，则合同应认定有效。
具有下列情形之一，人民法院应当认定民间借贷合同无效：一、套取金融机构信贷资金又高利转贷给借款人；二、以向其他企业借贷或者向本单位职工集资取得的资金又转贷给借款人牟利，且借款人事先应当知道的；三、出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍提供借款的；四、违背社会公序良俗的；五、其他违反法律、行政法规效力性强制性规定的。","江西省高院（2016）赣民终569号
山东省东营市中级人民法院（2015）东民四终字第184号
江苏省高院（2016）苏02民终2617号
《最高人民法院公报》2011年第11期
浙江省湖州市中级人民法院（2009）浙湖商终字第276号",,,
民间借贷合同效力,单位集资效力,仅仅向单位员工集资后用于本单位生产的借贷合同效力,企业仅仅向单位内部员工筹集资金用于本单位的生产经营系合法的借贷关系。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第11条：“法人或者非法人组织在本单位内部通过借款形式向职工筹集资金，用于本单位生产、经营，且不存在民法典第一百四十四条、第一百四十六条、第一百五十三条、第一百五十四条以及本规定第十三条规定的情形，当事人主张民间借贷合同有效的，人民法院应予支持。”,由于企业自身发展出现融资困难，急需融资，为鼓励企业壮大发展，可以允许这种内部集资存在，目的在于促进企业成长，进而保证职工投入资金安全性。内部借款必须受到民间借贷相关法律法规的规制，如利率。,"最高人民法院（2016）最高法民申1208号
丹东市中院（2020）辽06民终362号
广东省肇庆市中级人民法院（2014）肇中法民一终字第135号",,,
民间借贷合同效力,转贷借款效力,以非自有资金对外转贷的借贷合同效力,出借人利用信贷资金或向其他企业借贷的资金或向本单位集资借款再对外贷款的行为无效，其他利用非自有资金的行为有效。,"《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第10条：“ 法人之间、非法人组织之间以及它们相互之间为生产、经营需要订立的民间借贷合同，除存在民法典第一百四十六条、第一百五十三条、第一百五十四条以及本规定第十三条规定的情形外，当事人主张民间借贷合同有效的，人民法院应予支持。”
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”",《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条规定的转贷无效情形并非指向所有的“非自有资金”，而是仅指“金融机构信贷资金”和“向其他企业借贷或者向本单位职工集资取得的资金”。,"最高人民法院（2017）最高法民申6号
江苏省高级人民法院（2015）苏民终字第00725号
江苏省高级人民法院（2014）苏商终字第0236号",,,
民间借贷合同效力,企业间借贷合同效力认定,超越经营范围发放贷款的借贷合同效力,出借企业超出经营范围向另一企业发放贷款，虽超经营范围但是企业进行资金融通的民间借贷行为并未被法律禁止，借贷合同依旧有效,《最高人民法院关于适用<中华人民共和国合同法>若干问题的解释（一）》第十条规定“当事人超越经营范围订立合同，人民法院不因此认定合同无效。但违反国家限制经营、特许经营以及法律、行政法规禁止经营规定的除外”,天有美业公司与亿阳集团签订《借款合同》并出借款项，虽超出其经营范围，但企业进行资金融通的民间借贷行为并未被法律所禁止，故《借款合同》不应因此而认定无效；其次，根据现有证据，尚不足以认定天有美业公司系“职业放贷人”；再次，亿阳集团作为商事主体，向非金融机构融资，是其经营中的常见交易模式，故借款并支付利息的约定是亿阳集团的真实意思表示。综上，本院认为，《借款合同》系天有美业公司与亿阳集团的真实意思表示，未违反法律法规的强制性规定，应属有效,（2017）京01民初721号,,,
民间借贷合同效力,恶意串通,恶意串通的借贷合同效力,恶意串通，损害国家、集体或第三人利益的，合同无效,"《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第109条：“当事人对欺诈、胁迫、恶意串通事实的证明，以及对口头遗嘱或者赠与事实的证明，人民法院确信该待证事实存在的可能性能够排除合理怀疑的，应当认定该事实存在。
《民法典》第154条，行为人与相对人恶意串通，损害他人合法权益的民事法律行为无效。",人民法院对于恶意串通事实进行确信的证明标准高于高度盖然性的证明标准的，即需要达到排除合理怀疑的程度。对于合理怀疑的理解是与待证事实相反的怀疑而非与待证事实相近的怀疑。,2017京03民终11603号,,,
民间借贷合同效力,职业放贷人及合同效力,职业放贷人的举证责任,以出借人系职业放贷人为由抗辩效力的，需举证证明该出借人是职业放贷人。,"《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”
《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第90条，第九十条 当事人对自己提出的诉讼请求所依据的事实或者反驳对方诉讼请求所依据的事实，应当提供证据加以证明，但法律另有规定的除外。在作出判决前，当事人未能提供证据或者证据不足以证明其事实主张的，由负有举证证明责任的当事人承担不利的后果。
",主张系职业放贷人从而认为涉案借款合同无效，但其并未提供充分证据证明出借人从事职业放贷，应认定涉案借款合同合法有效。,"2020京02民终3280号
2021京0109民申34号",,,
民间借贷合同效力,职业放贷人及合同效力,职业放贷人的认定,"同一出借人在一定期间内多次反复从事有偿民间借贷行为的，一般可认定为职业放贷人。
以自有资金对外进行偶发性和临时性贷款同时收取适当资金占有费用的，不涉及严重侵害社会公共利益和扰乱金融管理秩序的，不是职业放贷人。","《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”
《中华人民共和国银行业监督管理法》第19条：未经国务院银行业监督管理机构批准，任何单位或者个人不得设立银行业金融机构或者从事银行业金融机构的业务活动。
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第10条：“ 法人之间、非法人组织之间以及它们相互之间为生产、经营需要订立的民间借贷合同，除存在民法典第一百四十六条、第一百五十三条、第一百五十四条以及本规定第十三条规定的情形外，当事人主张民间借贷合同有效的，人民法院应予支持。”
《民法典》第143条：“具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。”
第680条：“禁止高利放贷，借款的利率不得违反国家有关规定。”","认定是否为职业放贷人时要考虑出借行为是否具有经常性、反复性、借款目的是否具有营业性，是否擅自从事经常性的贷款业务，是否属于从事从事非法金融业务活动，出借资金是否为自有资金的因素综合认定。
市场主体对资金的需求越来越大，正规金融机构还难以满足这一需求，拥有闲散资金的企业临时性对外借贷缓解企业的资金压力，可以得到《规定》第11条的肯定。偶发性、临时性向特定对象贷款活动与经常经营贷款业务有区别。目前无法律规定认为此类行为无效。
法律和行政法规规定不明确，法无禁止皆自由，只对过高利息进行限制。涉及刑事犯罪的，由刑事法律规制。","广东省珠海横琴新区人民法院（2018）粤0491民初1139号
江苏省泰兴市人民法院（2018）苏1283民初10279号
浙江省丽水市中级人民法院（2010）浙丽商终字第130号
最高人民法院（2014）民一终字第39号
安徽省高院（2016）皖01民初158号",,,
民间借贷合同效力,职业放贷人及合同效力,职业放贷人签订的合同效力,职业放贷人签订的借贷合同无效。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”,职业放贷人所签订的民间借贷合同因违反强制性规定而无效,（2021）京02民再19号,,,
民间借贷合同效力,非法债务不受保护,因婚姻关系引发的债务纠纷法律关系定性,当事人以借贷为名签署协议，实则是因婚姻关系引发的债务纠纷，有违公序良俗，不受法律保护。,《民法典》第153条：“违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。违背公序良俗的民事法律行为无效。”,此类协议行为看似不违反法律规定，但实际是权利的滥用，根据社会公德和公共秩序的标准来分析判断，应当禁止。同居关系解除，双方关于析产分配的协议系双方真实意思表示，内容未违反法律禁止性规定的应确认有效。,"（2009）浙杭商终字第1138号      （2010）沪一中民一（民）终字第1661号
2014二中民申字第07390号
2021京0102民初11006号",,,
民间借贷合同效力,非法债务不受保护,为刑事私了签订的借贷合同效力,因刑事案件私了发生的债务不受法律保护。,"《民法典》第146条：“行为人与相对人以虚假的意思表示实施的民事法律行为无效。以虚假的意思表示隐藏的民事法律行为的效力，依照有关法律规定处理。”
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”","原、被告之间不存在借贷事实，原、被告订立的借贷关系是为了使被告的儿子逃避刑事制裁，双方以刑事案件私了为条件达成的借贷关系无效。因此，原告的诉讼请求不予支持。
原被告之间不存在借贷事实，订立的借贷关系系以虚假意思表示实施的民事法律行为，无效。",福建省永春县人民法院（1999）永民初字第258号,,,
民间借贷合同效力,非法债务不受保护,借贷用于赌博、毒品交易、传销等非法用途的合同效力,因赌博、毒品交易、传销等违法目的发生的借贷不受法律保护。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”,非法债务不受法律保护。明知借款人为了进行非法活动而出借款项给借款人的，双方的借贷关系不受法律保护。赌博时借用筹码用于赌博，属于非法活动，出借人明知借款人是为了进行非法活动而借款的，其借贷关系不予保护。赌博是我国法律所禁止的行为，且有违公序良俗，基于赌博行为而产生的债权债务关系不受法律保护，因此诉请支付赌债的不予支持，赌债给付后诉请返还的也不予支持。,"昆明市中院（2001）昆民终字第1907号
 江苏省张家港市人民法院（2010）张金民初字第0001号；北京市第一中级人民法院（2016）京01民终1499号
上海市宝山区人民法院（1992）宝法民字第1308号
浙江省宁波市中级人民法院（2011）浙用商终字第10号",,,
民间借贷合同效力,非法债务不受保护,以合法形式掩盖非法目的时签订的借贷合同效力,假借合法借贷形式，以偿还涉嫌非法经营团伙从事非法活动的借款为目的的借贷不受法律保护。,"《民法典》第146条：“行为人与相对人以虚假的意思表示实施的民事法律行为无效。以虚假的意思表示隐藏的民事法律行为的效力，依照有关法律规定处理。”
《民法典》第153条：“违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。违背公序良俗的民事法律行为无效。”
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条：“具有下列情形之一的，人民法院应当认定民间借贷合同无效：（一）套取金融机构贷款转贷的；（二）以向其他营利法人借贷、向本单位职工集资，或者以向公众非法吸收存款等方式取得的资金转贷的；（三）未依法取得放贷资格的出借人，以营利为目的向社会不特定对象提供借款的；（四）出借人事先知道或者应当知道借款人借款用于违法犯罪活动仍然提供借款的；（五）违反法律、行政法规强制性规定的；（六）违背公序良俗的。”","应探究其法律行为的本质及当事人真意是否为自然人、法人、其他组织之间及其相互之间进行资金融通的行为。
双方表面的法律关系为合法借贷关系，但这一借贷关系系以虚假的意思表示实施的民事法律行为，因而无效。双方实际的法律关系是偿还掩盖涉嫌非法经营团伙从事非法活动的借款，若存在《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第13条规定的情形，则无效。",（2015）鄂荆州中民再上终字第00001号刑事判决,,,
民间借贷合同效力,监护人代理借贷,监护人以被监护人名义签订的借贷合同效力,监护人以侵害被监护人的权益为目的，以被监护人的名义借款的行为对被监护人无效,"《民法典》第153条：“违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。违背公序良俗的民事法律行为无效。”
《民法典》第35条第1款：“监护人应当按照最有利于被监护人的原则履行监护职责。监护人除为维护被监护人利益外，不得处分被监护人的财产。”",禁止监护人在维护被监护人的利益之外处分被监护人的财产属于强制规定，监护人违反此规定从事的借款行为对被监护人无效。,浙江省金华市中级人民法院（2015）浙金商终字第2014号,,,
民间借贷合同效力,无民事行为能力人借贷的效力,无民事行为能力人签订的借贷合同效力,无民事行为能力人实施的民事法律行为无效,《民法典》第144条：“ 无民事行为能力人实施的民事法律行为无效。”,无民事行为能力人因智力发育不成熟或者精神存在障碍，不能认清自己的行为后果。如果让其实施行为，则可能既不利于行为人自身利益的保护，也会损害他人的利益。因此，这种情况下的民事主体实施行为的范围受到限制，只能由其法定代理人代理实施民事法律行为。,"2017京0108民初242号
2020京03民终965号",,,
民间借贷合同效力,限制民事行为能力人借贷的效力,限制民事行为能力人签订的借贷合同效力,限制民事行为能力人的借贷行为，经法定代理人同意、追认后有效。,"《民法典》第19条：“八周岁以上的未成年人为限制民事行为能力人，实施民事法律行为由其法定代理人代理或者经其法定代理人同意、追认；但是，可以独立实施纯获利益的民事法律行为或者与其年龄、智力相适应的民事法律行为。”
《民法典》第22条  不能完全辨认自己行为的成年人为限制民事行为能力人，实施民事法律行为由其法定代理人代理或者经其法定代理人同意、追认；但是，可以独立实施纯获利益的民事法律行为或者与其智力、精神健康状况相适应的民事法律行为。
《民法典》154条第1款：“限制民事行为能力人实施的纯获利益的民事法律行为或者与其年龄、智力、精神健康状况相适应的民事法律行为有效；实施的其他民事法律行为经法定代理人同意或者追认后有效。”",限制民事行为能力人实施的与其年龄、智力、精神健康状况相适应的民事法律行为有效。其实施的与其年龄、智力、精神健康状况不相适应的借款行为只有经法定代理人的同意或者追认才具有效力。,"安徽省阜阳市中级人民法院（2015）阜民一终字00777号；
广东省湛江市中级人民法院（2014）湛中法民一终字第359号",,,
民间借贷合同效力,限制民事行为能力人借贷的效力,间歇性精神病人签订的借贷合同效力,间歇性精神病人在精神正常时的借款行为有效,《民法典》第22条：“不能完全辨认自己行为的成年人为限制民事行为能力人，实施民事法律行为由其法定代理人代理或者经其法定代理人同意、追认；但是，可以独立实施纯获利益的民事法律行为或者与其智力、精神健康状况相适应的民事法律行为。”,间歇性精神病人精神正常时可以实施与其智力、精神状况相适应的民事法律行为。,浙江高院（2012）浙商提字第105号,,,
民间借贷合同效力,"合同效力瑕疵及其证明责任
","抗辩既有借贷凭证事由认定
",出借人持有书面欠条、借条、借款合同等书面证据的，借款人以非真实意思表示（受欺诈、胁迫、有重大误解、显失公平）进行抗辩，应当举证证明，不能提供充分证据证明的，不予支持，仅有报案材料不能作为案件事实予以认定。,"《民法典》第148条：“一方以欺诈手段，使对方在违背真实意思的情况下实施的民事法律行为，受欺诈方有权请求人民法院或者仲裁机构予以撤销。”
《民法典》第150条：“一方或者第三人以胁迫手段，使对方在违背真实意思的情况下实施的民事法律行为，受胁迫方有权请求人民法院或者仲裁机构予以撤销。”
《民法典》第147条：“ 基于重大误解实施的民事法律行为，行为人有权请求人民法院或者仲裁机构予以撤销。”
《民法典》第151条：“一方利用对方处于危困状态、缺乏判断能力等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者仲裁机构予以撤销。”
《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第90条：“当事人对自己提出的诉讼请求所依据的事实或者反驳对方诉讼请求所依据的事实，应当提供证据加以证明，但法律另有规定的除外。在作出判决前，当事人未能提供证据或者证据不足以证明其事实主张的，由负有举证证明责任的当事人承担不利的后果。”","一方以欺诈、胁迫的手段或者乘人之危，使对方当事人在违背真实意思的情况下出具的借条，受损害方有权请求人民法院变更或者撤销；当事人行使撤销权可以使已经生效的意思表示归于无效；被撤销的民事行为从行为开始时起无效。当事人应当对是否受胁迫负有举证责任，法院应全面、客观地审核证据，依据法律规定，运用逻辑推理和日常生活经验进行综合分析认定。借款人主张其出具的收据系受胁迫所谓，就需要提供相应的证据。
出借人持有书面欠条、借条、借款合同等书面证据的，借款人以非真实意思表示进行抗辩，但不能提供充分证据证明的，不予支持。
","浙江省金华市中级人民法院（2011）浙金商终字第309号
眉山市中级人民法院（2014）眉民终字第300号
（2008）温民二终字第211号
北京市大兴区人民法院
（2014）大民初字第515号
",,,
民间借贷合同效力,借贷合同附期限,借贷协议中非确定性期限的定性,借贷协议中不具确定性的期限不是附期限条款。,《民法典》第160条：“民事法律行为可以附期限，但是根据其性质不得附期限的除外。附生效期限的民事法律行为，自期限届至时生效。附终止期限的民事法律行为，自期限届满时失效。”,期限具有时间上的确定性和必然性的特征，不具备此种特征的，不构成期限。有关此种期限的约定无效。最高人民法院认为，“待齐新、张玫被辽宁恒缘房地产开发有限公司和曹洪金诈骗款追缴回时，第一时间偿还此款”，此类约定条款无效。,"吉林省高级人民法院（2015）吉民一终字第43号
最高人民法院（2015）民申字第3109号",,,
民间借贷合同效力,借贷合同附条件,后签订合同生效条件未成就时，合同履行的认定,后签订的解除借款合同协议的生效条件未成就，仍应按照原借款合同履行合同项下义务。                        借款转投资款所附条件未成就，借款人应当偿还借款，属于附条件的合同变更不发生效力。,《民法典》第158条：“民事法律行为可以附条件，但是根据其性质不得附条件的除外。附生效条件的民事法律行为，自条件成就时生效。附解除条件的民事法律行为，自条件成就时失效。”,经查，普恩光德公司迟延返还李梅第二笔50%借款本金及2016年8、9月的利息，违反了《解除<借款协议>之协议》第5条之约定。因此，双方之间的权利义务关系应按照《借款协议》中的约定来确定。         协议约定的借款资金转化为投资的条件尚未成就，当事人提供的款项尚未转化为投资款，故其性质仍为借款。,"（2019）京03民终15951号            广东省高级人民法院（2015）粤高法民四终字第103号
最高人民法院（2016）最高法民申字第1146号",,,
民间借贷合同效力,村委会借贷效力,村委会对外借贷的合同效力,村委会对外借贷一般有效。未经村民会议讨论决定，村委会签订的借款合同并不一定无效,"《村民委员会组织法》第24条：“涉及村民利益的下列事项，经村民会议讨论决定方可办理：……（八）以借贷、租赁或者其他方式处分村集体财产；……”
《民法典》第153条第一款：“违反法律、行政法规的强制性规定的民事法律行为无效。但是，该强制性规定不导致该民事法律行为无效的除外。”",《村民委员会组织法》第24条是为了对村委会的行为进行规范管理，属于管理性强制性规定，并非效力性强制性规定，违反该规定未必导致合同无效。村委会负责人该借款由村委会负责人实施，一般认为对外的行为可以当然代表村委会，因此该借贷行为一般视为有效。且若借款数额合理、真正用于该村委会，出借人有理由相信其非个人借贷，则亦应认有代理权，该代理行为有效。,"浙江省绍兴市中院（2014）浙绍商终字第1078号
徐州市中院（2013）徐民终字第293号   山东省青岛市中级人民法院（2014）青民二终字第203号",,,
民间借贷合同效力,村委会借贷效力,村委会相关主体超过授权对外借贷的合同效力,有关主体超过村委会或村民会议、村民代表会议的授权，对外借债，相对人知道或者应当知道的，该借款行为不发生效力,"《民法典》第171条：行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，未经被代理人追认的，对被代理人不发生效力。相对人可以催告被代理人自收到通知之日起三十日内予以追认。被代理人未作表示的，视为拒绝追认。行为人实施的行为被追认前，善意相对人有撤销的权利。撤销应当以通知的方式作出。行为人实施的行为未被追认的，善意相对人有权请求行为人履行债务或者就其受到的损害请求行为人赔偿。但是，赔偿的范围不得超过被代理人追认时相对人所能获得的利益。相对人知道或者应当知道行为人无权代理的，相对人和行为人按照各自的过错承担责任。
《村民委员会组织法》第24条：“涉及村民利益的下列事项，经村民会议讨论决定方可办理：……（八）以借贷、租赁或者其他方式处分村集体财产；……”
",代理人超过授权事项的，无代理权，除非外部使相对人足以相信其有代理权，才构成表见代理。,浙江省温州市中级人民法院（2015）浙温商终字第1304号,,,
